40,0.5185,0.127928,0.757421,0.197526,33.1625,28.5183
41,0.515034,0.130164,0.7509,0.200546,32.8023,27.8668
42,0.510316,0.13279,0.742353,0.204557,31.4169,27.2809
43,0.511828,0.130963,0.746106,0.200968,33.4385,28.3405
44,0.507753,0.134716,0.736851,0.207,31.4984,27.4352
45,0.506446,0.136133,0.73599,0.20817,31.5431,26.0101
46,0.506911,0.134275,0.73366,0.208328,30.4101,26.8893
47,0.506609,0.132939,0.7356,0.204306,30.3049,26.1039
48,0.517667,0.12429,0.752592,0.19362,34.469,25.8139
49,0.504777,0.136371,0.734644,0.207184,31.7008,26.1158
50,0.515236,0.125169,0.746447,0.19699,33.0731,26.4058
51,0.536268,0.124388,0.775207,0.20424,38.591,26.6349
52,0.544348,0.129273,0.794452,0.204384,36.7508,27.5515
53,0.54592,0.127804,0.793285,0.204995,40.0526,27.2677
54,0.544349,0.132243,0.791908,0.210932,39.6477,26.8635
55,0.536673,0.140913,0.778771,0.223457,37.5894,26.2542
56,0.556307,0.118051,0.804892,0.193545,37.2213,27.0834
57,0.538799,0.137429,0.78182,0.218583,38.4359,26.9699
58,0.550685,0.121975,0.797945,0.201164,37.5946,27.3095
59,0.55664,0.111689,0.806005,0.188327,41.7534,28.2716
60,0.549035,0.120037,0.790756,0.204091,39.5452,27.1082
61,0.549243,0.120141,0.801186,0.192182,33.2702,26.1491
62,0.545931,0.125167,0.795607,0.19886,37.2687,26.0966
63,0.540135,0.133196,0.781957,0.215471,40.8465,28.4799
64,0.545226,0.125688,0.792714,0.201347,41.5352,27.8899
65,0.548533,0.120994,0.80028,0.192594,39.8712,27.3259
66,0.546314,0.124279,0.795417,0.198295,40.6362,27.4297
67,0.546958,0.12513,0.791872,0.204708,37.8128,26.6062
68,0.550562,0.124849,0.795352,0.206845,40.9148,27.937
69,0.541096,0.131478,0.781307,0.216307,42.082,29.015
70,0.545313,0.131132,0.790512,0.211976,41.3749,29.6562
71,0.540378,0.133184,0.781191,0.217571,42.7497,29.3809
72,0.54197,0.133264,0.784833,0.216023,42.5394,28.7097
73,0.54291,0.131148,0.786083,0.213223,41.6141,27.8643
74,0.54138,0.131608,0.782947,0.215118,36.7613,27.741
75,0.54245,0.134363,0.787219,0.215482,34.561,29.0633
76,0.539126,0.134755,0.780066,0.218772,39.2061,27.4236
77,0.539752,0.136754,0.782841,0.218829,40.0053,28.1358
78,0.536457,0.13958,0.777751,0.223292,40.4653,27.7819
79,0.535906,0.139158,0.776066,0.223598,39.632,27.0397
80,0.537437,0.138144,0.778296,0.222256,36.9111,26.0972
81,0.5339,0.139591,0.773855,0.223148,39.0773,26.7828
82,0.53264,0.144977,0.770442,0.232057,40.8859,27.7761
83,0.529845,0.146779,0.764737,0.236767,40.2208,27.6105
84,0.538106,0.138212,0.779386,0.222121,36.4695,30.3618
85,0.535186,0.1391,0.775092,0.222844,40.1735,27.5767
86,0.538358,0.135715,0.783263,0.213606,40.9227,28.037
87,0.531722,0.14267,0.769025,0.229535,41.1593,28.0834
88,0.531144,0.147521,0.770287,0.233019,39.6215,28.2713
89,0.535015,0.137832,0.770153,0.228301,40.3049,27.0793
90,0.533015,0.143536,0.775789,0.223731,40.7019,27.8858
91,0.537158,0.140342,0.784368,0.215732,42.9811,28.3549
92,0.529995,0.146579,0.768357,0.232287,37.103,26.089
93,0.531632,0.144905,0.768409,0.233711,36.3985,25.8926
94,0.528907,0.150063,0.766712,0.236564,38.938,26.7619
95,0.536678,0.141255,0.777572,0.225377,34.2455,26.414
96,0.539165,0.143767,0.78349,0.225644,39.4348,27.1545
97,0.537639,0.147977,0.782813,0.229478,39.0773,27.649
98,0.528561,0.14795,0.764551,0.236589,38.1703,26.8962
99,0.547741,0.156561,0.804034,0.243703,34.0168,27.7902
100,0.537475,0.149584,0.784617,0.228324,40.6809,27.4614
101,0.543891,0.153283,0.798732,0.232042,40.6309,27.4769
102,0.544187,0.159103,0.799415,0.24334,39.8212,27.4764
103,0.548154,0.153366,0.806551,0.235226,39.6293,27.7002
104,0.544365,0.161504,0.799899,0.248926,42.2213,28.0298
105,0.546568,0.157465,0.805114,0.240247,42.7234,28.2758
106,0.544381,0.158918,0.801152,0.243078,41.8086,28.0678
107,0.543972,0.15506,0.797862,0.239574,41.0936,28.0427
108,0.538637,0.15431,0.787074,0.238758,41.1278,27.6295
109,0.535111,0.155685,0.779946,0.238757,40.3417,27.2843
110,0.534073,0.153673,0.776534,0.237023,37.9259,26.4058
111,0.535122,0.154454,0.779535,0.237522,35.6703,25.821
112,0.538955,0.155825,0.787136,0.240495,32.6604,27.6757
113,0.532443,0.155263,0.774361,0.239992,36.9953,25.9943
114,0.530342,0.153781,0.77097,0.237319,38.7776,26.3757
115,0.531633,0.156251,0.774079,0.241013,39.3954,26.8244
116,0.535413,0.156406,0.781415,0.240916,39.8344,27.2963
117,0.533655,0.155998,0.778147,0.24036,40.0394,27.1863
118,0.52954,0.154476,0.768965,0.240278,40.3339,27.0175
119,0.526944,0.156312,0.764254,0.243539,39.1272,26.5932
120,0.530733,0.157379,0.771627,0.243988,33.3807,28.3006
121,0.529291,0.157271,0.768717,0.244189,34.2192,26.5001
122,0.527875,0.155735,0.76657,0.240815,38.683,26.3045
123,0.527402,0.157806,0.765538,0.244215,39.2403,26.5578
124,0.528858,0.155377,0.768372,0.240501,37.8339,26.2529
125,0.5274,0.158807,0.766837,0.244876,38.194,26.512
126,0.527819,0.156977,0.767687,0.241888,39.8265,27.1288
127,0.525799,0.158092,0.763263,0.245251,39.9685,26.8682
128,0.524457,0.15734,0.759597,0.246715,38.9432,26.4399
129,0.524004,0.158481,0.759914,0.246697,37.5368,26.2722
130,0.526034,0.158985,0.763802,0.246477,35.5678,26.2947
131,0.525103,0.157553,0.761376,0.246014,35.3207,25.9997
132,0.523041,0.159739,0.757999,0.249633,36.9926,25.899
133,0.525071,0.158673,0.762401,0.246511,38.0389,26.1808
134,0.523808,0.159675,0.759518,0.2494,37.7603,26.2878
135,0.52164,0.16023,0.755295,0.251067,37.9995,26.2239
136,0.522811,0.159728,0.757223,0.249346,38.6094,26.4949
137,0.523267,0.160203,0.7581,0.249506,38.3281,26.4197
138,0.522646,0.160043,0.75688,0.249928,38.3333,26.3111
139,0.521394,0.161084,0.755171,0.251444,39.7082,26.8162
140,0.52149,0.161186,0.755426,0.251482,40.5231,27.0865
141,0.52163,0.160829,0.754601,0.252673,40.255,27.0292
142,0.519791,0.162239,0.752193,0.254179,39.143,26.5328
143,0.518962,0.161974,0.750854,0.253923,37.5447,26.2552
144,0.518902,0.162853,0.751232,0.254285,36.4274,26.7473
145,0.517712,0.163585,0.749442,0.255123,36.3985,26.6773
146,0.51528,0.164708,0.745812,0.256355,37.1714,26.2464
147,0.513833,0.165991,0.743592,0.257838,37.8864,26.2366
148,0.511829,0.167928,0.739739,0.261271,38.5515,26.314
149,0.509294,0.170018,0.735636,0.264323,38.5804,26.3407
150,0.512518,0.166857,0.739558,0.2611,43.3754,23.2024
151,0.513583,0.166612,0.741069,0.260684,38.1257,26.2053
152,0.526059,0.161697,0.75861,0.254961,44.9553,23.7753
153,0.525454,0.161808,0.757482,0.255178,45.1551,23.8199
154,0.511058,0.168462,0.737226,0.263448,45.5967,24.2682
155,0.529252,0.162546,0.764438,0.255837,42.7497,23.4831
156,0.51796,0.164356,0.747211,0.257514,46.7902,24.6485
157,0.529333,0.163289,0.76417,0.256362,45.3286,24.2475
158,0.53221,0.164432,0.769347,0.2585,44.9001,24.3637
159,0.529343,0.163401,0.765078,0.25652,44.8738,24.6988
160,0.518144,0.164659,0.748103,0.258277,37.9154,26.19
161,0.531108,0.164866,0.771253,0.261193,38.8801,26.0635
162,0.522147,0.164066,0.754462,0.257251,39.8659,26.2286
163,0.520556,0.164393,0.753032,0.257483,44.0037,23.1643
164,0.526978,0.163976,0.761873,0.25736,46.0147,24.3534
165,0.527134,0.163922,0.761122,0.257002,45.7545,24.337
166,0.524914,0.163399,0.757707,0.256012,46.062,24.723
167,0.521453,0.163654,0.753254,0.256107,45.7755,24.7168
168,0.517812,0.16407,0.748378,0.256797,47.3764,25.0068
169,0.515228,0.165567,0.744839,0.258793,41.1725,24.4703
170,0.517689,0.163798,0.747037,0.256924,42.174,24.7697
171,0.513609,0.166351,0.740375,0.261111,41.6272,24.0363
172,0.512706,0.16726,0.737911,0.262745,47.3554,25.4275
173,0.512195,0.16808,0.738317,0.263008,46.4117,25.1926
174,0.510774,0.168996,0.738097,0.263089,47.3107,25.1043
175,0.509314,0.170186,0.73718,0.263643,43.8249,23.283
176,0.508476,0.170885,0.735191,0.265146,43.817,23.2328
177,0.509485,0.170028,0.734646,0.265372,43.5095,23.301
178,0.511516,0.168844,0.737837,0.263666,42.5762,23.1859
179,0.511917,0.168733,0.739997,0.26264,43.3859,23.4804
180,0.509308,0.1703,0.737265,0.264254,43.0021,23.2949
181,0.508631,0.170874,0.734624,0.265625,43.9432,23.4942
182,0.50915,0.170361,0.733983,0.266091,43.4963,23.4516
183,0.509554,0.169908,0.735595,0.264683,39.6583,26.9856
184,0.508187,0.170691,0.734516,0.265094,39.5163,26.9879
185,0.506172,0.171474,0.730664,0.266789,44.5005,23.6019
186,0.509054,0.167777,0.733937,0.262876,45.3654,23.8452
187,0.512107,0.164269,0.739516,0.256703,45.4311,24.1851
188,0.509559,0.168936,0.734266,0.264612,44.9763,23.6819
189,0.507245,0.171956,0.731776,0.267618,43.8433,23.4832
190,0.507452,0.17274,0.731834,0.268181,46.1172,23.8984
191,0.508009,0.171185,0.73335,0.26619,38.4779,26.468
192,0.510249,0.168333,0.735974,0.26244,40.4259,27.4928
193,0.508235,0.170479,0.732809,0.266011,43.7802,23.4486
194,0.507318,0.171788,0.730925,0.267995,44.9422,23.4339
195,0.507399,0.171506,0.731608,0.267268,44.4795,23.4102
196,0.50792,0.170736,0.7318,0.266925,44.2298,23.3968
197,0.508591,0.169046,0.73383,0.263639,45.3207,23.848
198,0.506749,0.171683,0.730863,0.26764,45.1551,23.516
199,0.505346,0.173043,0.728687,0.269604,44.9054,23.5449
200,0.504726,0.173596,0.727924,0.270247,45.2366,23.8362
201,0.504826,0.173491,0.727697,0.270348,45.6073,23.5764
202,0.506357,0.171036,0.730514,0.266441,45.8859,24.2491
203,0.507299,0.169811,0.731243,0.265517,44.9106,23.6277
204,0.510833,0.164699,0.738381,0.256713,46.7061,24.6844
205,0.50368,0.174095,0.72662,0.270611,45.6046,23.8462
206,0.522389,0.153077,0.7557,0.241502,42.9206,23.2174
207,0.514314,0.161223,0.744361,0.250884,48.0284,24.7524
208,0.518798,0.155724,0.751583,0.243962,44.4664,23.7893
209,0.511704,0.165776,0.741022,0.256065,43.9406,23.8362
210,0.522213,0.15497,0.75817,0.240386,42.3686,24.6001
211,0.514949,0.162986,0.746318,0.251739,45.6073,24.0015
212,0.512312,0.162365,0.741603,0.253018,44.4848,23.7925
213,0.521423,0.157227,0.75707,0.242851,44.2718,24.3351
214,0.515479,0.160581,0.747214,0.24895,47.3791,24.5507
215,0.514772,0.16361,0.746783,0.251903,47.5605,24.8398
216,0.515408,0.162012,0.745928,0.251632,46.0752,24.234
217,0.514734,0.161419,0.743591,0.252698,43.7776,24.1228
218,0.510501,0.167828,0.737151,0.26142,43.8591,24.8198
219,0.511276,0.167137,0.739676,0.258883,44.3691,25.0386
220,0.51228,0.163982,0.740498,0.255334,45.5126,24.5435
221,0.508741,0.168249,0.733944,0.262392,45.4679,23.7172
222,0.515471,0.160982,0.744663,0.251603,41.8875,24.1342
223,0.509831,0.168731,0.735976,0.262096,45.3365,23.5936
224,0.511869,0.165908,0.740351,0.256835,46.4117,24.0216
225,0.508964,0.169368,0.735504,0.261898,46.2382,23.7484
226,0.509443,0.168616,0.735779,0.261474,43.2256,23.4907
227,0.508854,0.169398,0.734943,0.262428,43.7855,23.3654
228,0.508576,0.169835,0.73528,0.262118,45.1866,23.6006
229,0.510047,0.167454,0.738034,0.25858,45.0131,23.7207
230,0.506644,0.170938,0.732317,0.264071,45.1604,23.6475
231,0.507573,0.169166,0.733632,0.26231,44.0484,23.3609
232,0.506433,0.170896,0.732281,0.264074,44.9685,23.5892
233,0.505869,0.171555,0.731729,0.26501,44.469,23.5371
234,0.505955,0.17127,0.731529,0.26481,45.3102,24.1049
235,0.503865,0.174165,0.728576,0.269062,42.5473,23.7591
236,0.506687,0.170763,0.731785,0.26541,42.5,24.6303
237,0.504059,0.17426,0.728478,0.269779,42.4658,24.0891
238,0.504871,0.172416,0.729443,0.267446,45.3601,24.878
239,0.503349,0.174625,0.726687,0.271048,44.6451,23.9415
240,0.504878,0.172437,0.72887,0.268111,44.0352,23.5792
241,0.502181,0.175666,0.725067,0.272168,44.9264,23.7092
242,0.503355,0.173815,0.727606,0.268724,45.1446,24.0803
243,0.501933,0.176115,0.724795,0.272352,45.3549,23.9231
244,0.503363,0.173992,0.727186,0.269324,44.2035,23.4898
245,0.50109,0.176855,0.723055,0.273923,46.0542,23.8506
246,0.502766,0.174882,0.725999,0.270769,46.346,24.015
247,0.501559,0.176492,0.723645,0.273515,46.3565,23.7659
248,0.50078,0.177264,0.722396,0.274899,45.0526,23.4779
249,0.501793,0.175909,0.72449,0.27207,45.928,23.9582
250,0.500919,0.177153,0.723169,0.274109,43.6067,23.3169
251,0.500356,0.177584,0.722374,0.274482,45.2681,23.6526
252,0.501269,0.176627,0.724804,0.27214,45.234,23.5168
253,0.500387,0.177963,0.723033,0.274196,46.1672,23.7604
254,0.500761,0.177281,0.724408,0.272803,44.1299,23.356
255,0.50165,0.176635,0.725273,0.27181,45.6782,24.1185
256,0.499821,0.178427,0.722968,0.274464,44.3665,23.4903
257,0.500473,0.177452,0.723402,0.273423,46.1672,23.8097
258,0.50057,0.177006,0.723941,0.272628,45.8044,23.7013
259,0.49897,0.179046,0.720712,0.276441,44.5584,23.8653
260,0.501338,0.175921,0.723848,0.272522,43.7802,23.9052
261,0.503363,0.172967,0.727807,0.267565,46.8875,25.1725
262,0.500151,0.177617,0.721872,0.274872,47.3396,24.4085
263,0.51024,0.16512,0.737912,0.257201,45.4127,23.9399
264,0.504819,0.171009,0.729899,0.264801,47.7182,25.3118
265,0.507037,0.168563,0.733954,0.260909,47.4474,25.554
266,0.499527,0.177952,0.72185,0.274362,45.9069,24.1009
267,0.506704,0.168973,0.731702,0.26309,46.0358,23.8616
268,0.499403,0.178319,0.721818,0.274744,45.928,23.8686
269,0.502712,0.173823,0.726419,0.268787,47.3896,24.4517
270,0.501907,0.174819,0.725532,0.270171,44.8659,23.7853
271,0.501223,0.175765,0.724607,0.270998,44.3849,23.7676
272,0.502047,0.174374,0.724592,0.27099,44.0983,23.6462
273,0.500271,0.176732,0.723049,0.272662,45.8491,23.6346
274,0.501513,0.174886,0.724994,0.270302,46.8796,24.4002
275,0.499742,0.177142,0.721234,0.274751,45.6151,23.9198
276,0.50028,0.176465,0.722219,0.273577,44.5846,23.7322
277,0.500606,0.17586,0.72261,0.27292,44.5662,23.5114
278,0.499303,0.177718,0.720845,0.275052,46.3039,23.8733
279,0.500626,0.175892,0.724093,0.271186,45.8649,24.1013
280,0.500155,0.176653,0.722958,0.272441,46.4117,24.3514
281,0.498828,0.178336,0.720765,0.275366,44.5952,23.6721
282,0.500435,0.176378,0.722913,0.272491,45.8228,23.7975
283,0.498153,0.179056,0.719635,0.276492,45.0447,23.6625
284,0.498924,0.177915,0.720944,0.274465,46.5983,24.3537
285,0.498281,0.178465,0.720176,0.2752,46.3144,24.0495
286,0.497661,0.179323,0.717917,0.278048,45.6861,23.7177
287,0.498155,0.178712,0.718553,0.277235,45.0499,23.6822
288,0.497572,0.179436,0.717898,0.278207,46.1567,24.0395
289,0.498621,0.178037,0.718921,0.276652,47.2529,24.2676
290,0.497803,0.179068,0.718312,0.277689,45.9674,24.2142
291,0.498624,0.177734,0.718869,0.276462,45.9253,23.6184
292,0.497737,0.178747,0.717966,0.27753,46.2487,24.0509
293,0.497686,0.178857,0.718383,0.276975,46.1462,24.1107
294,0.496633,0.180532,0.716498,0.27947,47.1425,24.1174
295,0.497112,0.179986,0.717855,0.278136,45.0368,23.6322
296,0.496292,0.181337,0.716092,0.280286,46.8244,23.8841
297,0.497161,0.179974,0.718219,0.277843,46.1777,24.313
298,0.49621,0.181445,0.716278,0.280019,47.0689,24.0602
299,0.496757,0.180307,0.71746,0.278512,45.4022,23.7011
300,0.495279,0.182259,0.715161,0.280952,46.8743,24.0476
301,0.495934,0.181122,0.716251,0.27951,46.4616,24.1405
302,0.495303,0.181918,0.715422,0.280407,46.2802,23.8936
303,0.495882,0.18109,0.716147,0.279379,46.0305,23.663
304,0.495894,0.181154,0.716413,0.279346,46.3275,24.1681
305,0.495725,0.18162,0.715732,0.280117,46.898,23.9633
306,0.496127,0.181142,0.716487,0.279678,44.8107,23.6318
307,0.495403,0.182562,0.714986,0.281532,47.1898,23.9882
308,0.495637,0.182068,0.715815,0.280788,45.4916,23.9957
309,0.495562,0.182557,0.715609,0.281012,47.1635,23.9988
310,0.494745,0.183017,0.714454,0.282061,45.6414,23.8761
311,0.494966,0.182486,0.714875,0.28108,47.316,24.2763
312,0.4944,0.183098,0.713652,0.282428,46.5352,24.0215
313,0.494685,0.182616,0.71427,0.281731,46.3197,24.0491
314,0.494601,0.182813,0.713595,0.282401,47.2345,24.1775
315,0.494783,0.182559,0.714307,0.281813,46.4695,24.3232
316,0.494515,0.183079,0.713733,0.282379,46.7455,23.8655
317,0.493983,0.183637,0.713242,0.282987,46.0752,24.0114
318,0.494007,0.183508,0.713433,0.282524,46.4905,23.9565
319,0.493518,0.184139,0.712485,0.283609,46.1698,23.8502
320,0.493775,0.183763,0.713265,0.282795,45.0762,23.4995
321,0.493916,0.183727,0.712888,0.283168,46.4169,23.8038
322,0.493854,0.18384,0.713424,0.282946,45.347,23.7818
323,0.494077,0.18376,0.713061,0.283222,46.1514,23.6473
324,0.493613,0.184309,0.713119,0.283532,45.1761,23.7333
325,0.493755,0.184372,0.712805,0.283762,47.4869,24.1826
326,0.493312,0.184661,0.712604,0.284026,45.5678,23.876
327,0.493418,0.184726,0.712489,0.284105,47.1872,24.1048
328,0.493306,0.184621,0.712493,0.283974,46.4406,24.2618
329,0.493369,0.18476,0.712596,0.283999,47.2871,24.3021
330,0.493359,0.184654,0.712458,0.284085,46.2066,24.0076
331,0.493326,0.184829,0.7125,0.284128,47.3055,24.3638
332,0.492894,0.185157,0.711689,0.284896,46.3039,24.0508
333,0.492935,0.185033,0.711755,0.284624,46.8165,24.0038
334,0.492435,0.185387,0.710947,0.285383,46.3065,24.0082
335,0.492225,0.185537,0.710494,0.285644,47.0426,24.0421
336,0.492186,0.185476,0.710515,0.28567,46.0936,23.8235
337,0.492055,0.185677,0.710255,0.285874,47.2003,24.1785
338,0.492365,0.185344,0.710783,0.285445,46.8139,24.1427
339,0.493751,0.183792,0.712955,0.283051,47.5289,24.4198
340,0.496349,0.181075,0.716203,0.279945,47.3186,24.3369
341,0.497858,0.179549,0.718885,0.277444,48.2597,25.0251
342,0.492475,0.18525,0.710712,0.28551,46.7114,24.0252
343,0.492176,0.185554,0.710207,0.28599,46.4248,24.0318
344,0.495682,0.181546,0.715258,0.280732,47.3396,24.3385
345,0.494305,0.183028,0.713559,0.282316,45.9306,23.7237
346,0.49179,0.18594,0.709973,0.286264,45.3707,23.7939
347,0.494372,0.183004,0.713793,0.282054,47.2581,24.1004
348,0.493595,0.183915,0.712519,0.283596,45.3812,23.7341
349,0.491569,0.18631,0.709522,0.286678,46.409,23.8817
350,0.494168,0.183266,0.714121,0.281979,46.8191,24.2194
351,0.492898,0.18469,0.711881,0.284105,46.8691,23.9782
352,0.491147,0.186672,0.709503,0.286745,46.1882,23.8599
353,0.49196,0.185647,0.710783,0.285135,47.6814,24.3267
354,0.492812,0.18464,0.711993,0.283941,46.2513,23.9041
355,0.491983,0.185563,0.711033,0.284825,47.2713,24.1975
356,0.49112,0.186606,0.709452,0.286638,46.6115,24.0096
357,0.492437,0.185061,0.711321,0.28459,46.9322,24.2001
358,0.491679,0.185978,0.710071,0.286,46.643,23.9514
359,0.491494,0.186236,0.709741,0.286382,46.9111,24.2127
360,0.492171,0.185503,0.710697,0.285442,46.6982,24.0364
361,0.49111,0.186817,0.709065,0.287259,46.6719,24.0979
362,0.491898,0.185968,0.710442,0.285885,46.9374,24.0875
363,0.491074,0.187054,0.708971,0.287556,46.9637,24.227
364,0.49133,0.186781,0.709548,0.287042,46.4774,23.9485
365,0.491649,0.186499,0.710113,0.286381,47.6052,24.3979
366,0.490634,0.187584,0.708767,0.287877,46.8113,24.1177
367,0.491621,0.186344,0.710031,0.28624,46.6746,23.9763
368,0.491153,0.186704,0.709616,0.286613,47.103,24.1803
369,0.490373,0.187526,0.708237,0.287947,46.7219,23.9669
370,0.491425,0.186177,0.709728,0.286239,46.2461,23.8246
371,0.490365,0.187434,0.70839,0.287733,46.0988,23.7537
372,0.490794,0.186945,0.708967,0.287035,47.0715,24.1348
373,0.490636,0.187202,0.708943,0.287245,45.836,23.8227
374,0.490443,0.187558,0.70848,0.287701,46.7534,24.0982
375,0.490825,0.187118,0.709081,0.287246,46.6667,24.1255
376,0.490165,0.188055,0.707848,0.288579,47.3134,24.2698
377,0.490871,0.187084,0.708936,0.287426,46.2907,23.928
378,0.49021,0.187864,0.707812,0.288537,47.6236,24.4009
379,0.490079,0.187947,0.70764,0.288739,47.4395,24.2691
380,0.490563,0.187303,0.708257,0.287958,46.7823,24.0979
381,0.489743,0.188317,0.707018,0.289331,47.5762,24.2482
382,0.489946,0.188039,0.707574,0.288765,47.1583,24.3164
383,0.490023,0.187998,0.707565,0.288671,47.0952,24.0423
384,0.489521,0.188604,0.707156,0.289333,46.4695,24.0896
385,0.489972,0.188113,0.707475,0.28879,47.7445,24.2496
386,0.489634,0.188539,0.707558,0.288982,46.1619,24.0211
387,0.489952,0.188324,0.707562,0.288843,47.3607,24.1986
388,0.489989,0.18822,0.708194,0.288423,46.7008,24.2609
389,0.489823,0.188582,0.707404,0.289149,47.6157,24.2526
390,0.489981,0.188041,0.70815,0.288234,46.6115,24.1718
391,0.489621,0.188324,0.707029,0.289155,47.5158,24.2814
392,0.489269,0.188656,0.706623,0.289566,47.4527,24.2651
393,0.489725,0.188133,0.707327,0.288872,46.3302,23.9376
394,0.489728,0.188296,0.706991,0.28922,48.1809,24.4533
395,0.489301,0.18896,0.706711,0.289998,46.0279,23.9358
396,0.490083,0.188235,0.707534,0.288944,47.642,24.2334
397,0.489774,0.188423,0.707432,0.28922,46.5273,24.209
398,0.48911,0.189189,0.706032,0.290434,47.7077,24.2191
399,0.489763,0.188211,0.707653,0.288638,46.2723,24.0107
400,0.48961,0.188379,0.706993,0.289215,47.9995,24.4248
401,0.48896,0.189181,0.706293,0.290086,47.1898,24.26
402,0.490205,0.187754,0.708362,0.287864,46.7455,24.0599
403,0.489968,0.188157,0.707889,0.288428,48.0941,24.6321
404,0.489519,0.188762,0.707382,0.28922,47.0373,24.185
405,0.490892,0.187187,0.709501,0.286723,47.2713,24.381
406,0.48959,0.188596,0.707443,0.289047,46.9374,24.1774
407,0.489972,0.188038,0.70781,0.288326,48.0705,24.5548
408,0.48964,0.188239,0.707584,0.288516,46.3591,23.9636
409,0.488909,0.189036,0.706297,0.289778,47.3055,24.2598
410,0.489319,0.188479,0.706862,0.289151,47.3975,24.2693
411,0.488463,0.189558,0.705623,0.290611,47.1977,24.1991
412,0.489119,0.188793,0.706583,0.289503,46.8428,24.0457
413,0.488746,0.189324,0.706073,0.290248,47.245,24.2478
414,0.488881,0.189259,0.706088,0.290184,47.8444,24.4384
415,0.489254,0.188796,0.706941,0.289342,46.3775,23.9525
416,0.488706,0.189518,0.705863,0.290484,47.5158,24.3234
417,0.489081,0.188969,0.706547,0.28974,47.3764,24.2978
418,0.488652,0.189444,0.705907,0.29037,47.0216,24.1947
419,0.488507,0.189628,0.705637,0.290701,46.9979,24.0723
420,0.488734,0.189315,0.706156,0.290133,47.3922,24.3803
421,0.488238,0.190009,0.705176,0.291213,47.4842,24.1881
422,0.488566,0.189597,0.706005,0.29041,46.3591,24.0732
423,0.488711,0.189547,0.705811,0.290529,48.3623,24.4857
424,0.488273,0.190113,0.705494,0.291205,46.4669,24.1106
425,0.489029,0.189342,0.706268,0.29016,47.7892,24.35
426,0.488864,0.18946,0.706405,0.290277,46.8191,24.2887
427,0.488565,0.189966,0.705427,0.291213,48.3254,24.4805
428,0.489117,0.188988,0.706732,0.289717,46.1067,23.959
429,0.488856,0.189195,0.705873,0.290316,48.4963,24.6242
430,0.48817,0.18988,0.70488,0.291479,47.0426,24.157
431,0.489199,0.18852,0.706557,0.289372,47.103,24.229
432,0.488815,0.189033,0.705772,0.290267,47.8707,24.4102
433,0.48825,0.189842,0.705128,0.29128,47.1951,24.357
434,0.489724,0.188202,0.707156,0.28889,47.2871,24.1572
435,0.489049,0.189065,0.706592,0.289852,47.132,24.4643
436,0.488494,0.189898,0.705186,0.291312,48.2781,24.4632
437,0.489875,0.188011,0.708056,0.288139,46.0699,23.98
438,0.488446,0.189669,0.70527,0.290963,48.2229,24.4637
