0,0.537769,0.766873,0
1,0.546218,0.774736,0
2,0.575129,0.80074,0
3,0.58203,0.810697,0
4,0.579997,0.80527,0
5,0.581478,0.807804,0
6,0.579403,0.80391,0
7,0.580797,0.806855,0
8,0.578949,0.802681,0
9,0.579946,0.804487,0
10,0.577948,0.800799,0
11,0.579023,0.803086,0
12,0.577008,0.798603,0
13,0.577243,0.798857,0
14,0.575016,0.794608,0
15,0.574332,0.793143,0
16,0.571874,0.787633,0
17,0.568636,0.78082,0
18,0.565584,0.774414,0
19,0.558126,0.758502,0
20,0.551456,0.743951,0
21,0.542806,0.724766,0
22,0.53262,0.70211,33.307
23,0.522827,0.678996,19.9264
24,0.518213,0.66656,43.6646
25,0.518124,0.663583,47.7392
26,0.5196,0.664356,46.0831
27,0.520386,0.664844,49.6583
28,0.520729,0.665202,51.1304
29,0.520019,0.663535,50
30,0.518787,0.661555,50.7361
31,0.517527,0.660716,53.0757
32,0.516199,0.658776,52.2608
33,0.515345,0.657313,50
34,0.514332,0.656972,50.6046
35,0.513262,0.655945,49.1325
36,0.511757,0.65339,43.3754
37,0.51033,0.651928,41.062
38,0.509676,0.651927,39.4059
39,0.509258,0.651765,32.939
40,0.508654,0.651154,31.7823
41,0.507416,0.649051,35.9621
42,0.505423,0.644792,35.8044
43,0.503908,0.641217,38.5121
44,0.503448,0.639937,44.8738
45,0.504218,0.64064,46.3197
46,0.505628,0.642533,46.2408
47,0.506365,0.643903,48.0547
48,0.506176,0.643693,48.7119
49,0.504695,0.640745,47.5552
50,0.50255,0.636928,46.898
51,0.500426,0.633682,47.0557
52,0.49905,0.631331,44.9264
53,0.499014,0.631387,41.6404
54,0.499727,0.633256,42.4027
55,0.500474,0.634675,39.8528
56,0.500633,0.634788,38.0389
57,0.499564,0.63268,41.1672
58,0.497337,0.627894,41.1935
59,0.494819,0.622387,42.3764
60,0.493201,0.618844,45.6099
61,0.493336,0.618327,46.4248
62,0.494633,0.620083,46.0042
63,0.495158,0.620999,46.4511
64,0.494124,0.619264,46.1619
65,0.491877,0.615288,43.7171
66,0.490087,0.612458,40.9306
67,0.48982,0.612584,39.4848
68,0.490597,0.614294,36.6456
69,0.491118,0.61514,35.673
70,0.490207,0.613003,38.3281
71,0.488095,0.608122,39.1693
72,0.486504,0.603992,41.1146
73,0.486621,0.603292,43.6646
74,0.487628,0.604362,44.7424
75,0.487822,0.604277,44.9264
76,0.486577,0.602063,45.1893
77,0.484965,0.59935,43.6383
78,0.484546,0.599119,41.3512
79,0.485104,0.601055,41.7455
80,0.484879,0.601005,37.8812
81,0.483537,0.598816,38.3281
82,0.482811,0.597551,38.0126
83,0.483106,0.598169,39.2482
84,0.483315,0.598483,39.3796
85,0.482451,0.596789,40.0631
86,0.480926,0.593872,39.2219
87,0.479885,0.59195,40.7203
88,0.479963,0.592157,39.5636
89,0.480661,0.593796,49.0273
90,0.485315,0.603026,35.3049
91,0.519503,0.669535,62.592
92,0.482985,0.598449,40.7466
93,0.480812,0.594628,44.0589
94,0.502996,0.637545,60.4364
95,0.516734,0.666466,28.654
96,0.563057,0.755104,64.3533
97,0.571421,0.771686,64.4322
98,0.480832,0.59584,52.3922
99,0.688574,1.0166,4.49527
100,0.581687,0.789675,64.4585
101,0.651902,0.932118,64.9317
102,0.671113,0.977128,64.9842
103,0.679571,0.99838,64.9842
104,0.683587,1.0087,64.9842
105,0.683565,1.00954,64.9842
106,0.677055,0.996828,64.9579
107,0.655846,0.954802,63.3807
108,0.618948,0.877825,59.4637
109,0.593715,0.810935,55.2313
110,0.578623,0.772428,49.7371
111,0.588306,0.798858,36.3302
112,0.626019,0.882775,2.78654
113,0.570763,0.765929,35.8833
114,0.54224,0.707736,48.9748
115,0.570854,0.772009,53.5752
116,0.600273,0.834813,56.4143
117,0.587446,0.808576,55.7045
118,0.541783,0.713203,52.5237
119,0.52729,0.681903,42.4027
120,0.56977,0.768891,0.0788644
121,0.554012,0.735438,16.5615
122,0.534885,0.692519,48.7382
123,0.539529,0.702435,52.734
124,0.543331,0.713401,55.1788
125,0.546479,0.722088,56.4143
126,0.54307,0.715943,56.2829
127,0.52882,0.68735,53.8381
128,0.511197,0.652301,49.2376
129,0.51414,0.656057,38.2229
130,0.536041,0.701304,24.3954
131,0.520753,0.67307,26.4458
132,0.511321,0.657092,38.6961
133,0.528026,0.692366,50.6309
134,0.520281,0.676141,52.918
135,0.503031,0.638091,46.9769
136,0.511848,0.651032,40.0631
