0,0.473752,0.70938,0
1,0.485774,0.731717,0
2,0.470272,0.710691,0
3,0.474145,0.712982,0
4,0.460841,0.692504,0
5,0.469177,0.703715,0
6,0.464791,0.700217,0
7,0.454302,0.678704,0
8,0.466132,0.703585,0
9,0.449989,0.67416,0
10,0.454363,0.681162,0
11,0.454906,0.68424,0
12,0.442047,0.661785,0
13,0.440875,0.661635,0
14,0.43672,0.657231,0
15,0.416046,0.622402,0
16,0.403553,0.608234,0
17,0.377676,0.565779,0
18,0.343824,0.515375,0.157729
19,0.338238,0.504432,20.7939
20,0.336493,0.505008,34.4111
21,0.334288,0.499048,55.1262
22,0.335114,0.49847,53.7855
23,0.335426,0.499639,55.2313
24,0.332501,0.497993,59.2008
25,0.324041,0.480268,55.4154
26,0.319499,0.472441,51.919
27,0.320333,0.470845,52.7603
28,0.31645,0.467255,43.612
29,0.312326,0.460861,38.3018
30,0.31824,0.474475,37.408
31,0.311585,0.460062,28.1546
32,0.312738,0.462979,25.8938
33,0.307851,0.453966,33.5699
34,0.30738,0.451001,20.1367
35,0.313148,0.470122,51.3933
36,0.303899,0.449213,30.8623
37,0.300521,0.445059,52.0768
38,0.300769,0.445989,53.5226
39,0.304355,0.449503,47.9232
40,0.300074,0.447161,54.7581
41,0.295797,0.439715,52.2082
42,0.293215,0.42929,39.4585
43,0.294452,0.430659,49.5531
44,0.291006,0.428524,29.8896
45,0.291661,0.429823,42.2187
46,0.29792,0.428601,25.6046
47,0.313934,0.458056,55.1525
48,0.314002,0.470784,31.388
49,0.305334,0.451036,59.7266
50,0.290243,0.429102,57.8601
51,0.316659,0.450516,54.1009
52,0.293451,0.432556,59.2271
53,0.303058,0.449535,60.673
54,0.277954,0.404788,51.6299
55,0.293331,0.432006,38.1703
56,0.323462,0.486326,60.857
57,0.287235,0.422446,36.4616
58,0.323302,0.459337,25.8412
59,0.379355,0.545181,67.2187
60,0.370713,0.509713,56.02
61,0.362575,0.547526,37.9863
62,0.344208,0.524262,52.4185
63,0.320592,0.46921,66.4301
64,0.337376,0.513444,63.8801
65,0.359028,0.561299,60.489
66,0.354089,0.549555,57.4395
67,0.342643,0.508422,53.2072
68,0.336078,0.474309,56.4406
69,0.319563,0.458734,69.1903
70,0.323936,0.466917,74.5794
71,0.320663,0.453662,72.6866
72,0.323894,0.461303,66.3512
73,0.33401,0.483372,59.9895
74,0.339618,0.486887,58.2808
75,0.337847,0.483381,60.4364
76,0.320958,0.463751,64.0379
77,0.30252,0.437123,68.8223
78,0.291452,0.414713,67.3764
79,0.30391,0.441374,61.9085
80,0.322113,0.461438,52.103
81,0.310152,0.459007,57.4921
82,0.2798,0.399971,59.9632
83,0.276386,0.392204,60.5152
84,0.318061,0.452078,63.959
85,0.307627,0.44872,46.8454
86,0.327247,0.504164,47.9232
87,0.295042,0.423189,63.1178
88,0.270737,0.398321,67.3239
89,0.337875,0.453571,48.0547
90,0.30517,0.4774,61.7771
91,0.328582,0.522286,61.8822
92,0.289563,0.43096,39.4848
93,0.302924,0.423115,39.9842
94,0.276366,0.403072,47.4238
95,0.312956,0.44431,46.6614
96,0.312306,0.443844,48.8959
97,0.283489,0.415245,54.1009
98,0.289794,0.41992,56.4143
99,0.283287,0.406698,48.3701
100,0.287644,0.441434,47.6604
101,0.293604,0.453253,50.7624
102,0.264234,0.385112,43.98
103,0.310947,0.468264,32.4658
104,0.261966,0.379299,51.2355
105,0.280907,0.423128,59.6477
106,0.27783,0.415311,60.2787
107,0.287198,0.408542,60.8044
108,0.280461,0.396522,61.5142
109,0.265413,0.384963,60.3049
110,0.273105,0.392455,55.6519
111,0.272672,0.391011,49.7108
112,0.272576,0.386194,45.7676
113,0.266711,0.381138,47.6604
114,0.27061,0.401663,51.2618
115,0.25806,0.374916,55.8097
116,0.266265,0.38017,58.7539
117,0.26247,0.38043,57.755
118,0.268299,0.387437,56.8349
119,0.258435,0.373273,54.7056
120,0.255682,0.362781,49.4479
121,0.255919,0.361111,43.7434
122,0.262855,0.388139,46.4774
123,0.25383,0.367442,45.715
124,0.265571,0.383406,39.7476
125,0.248863,0.359374,49.0273
126,0.25955,0.382372,58.5699
127,0.252793,0.366746,54.837
128,0.259532,0.371249,52.1819
129,0.251916,0.369543,54.4164
130,0.250689,0.363792,48.9485
131,0.257727,0.372584,40.2208
132,0.247896,0.356571,42.6393
133,0.253282,0.36918,46.2934
134,0.249041,0.354174,46.3197
135,0.246753,0.352877,50.8412
136,0.250447,0.361908,55.7834
137,0.247528,0.356227,55.1525
138,0.250606,0.35954,54.0221
139,0.245258,0.353144,55.2839
140,0.24614,0.354726,52.1556
141,0.248636,0.349604,47.9495
142,0.243766,0.346972,48.9222
143,0.24633,0.35221,50.0526
144,0.24503,0.350838,49.3428
145,0.243653,0.349377,51.367
146,0.244589,0.35549,53.3912
147,0.244644,0.354938,52.6814
148,0.244691,0.350263,52.2082
149,0.241603,0.34737,52.5237
150,0.243182,0.34805,51.4984
151,0.243298,0.346679,49.8948
152,0.241084,0.342438,50.8938
153,0.241975,0.346091,52.7077
154,0.241677,0.343783,52.6288
155,0.240399,0.343307,54.9685
156,0.24067,0.345548,57.0978
157,0.240844,0.344957,55.5731
158,0.240141,0.343489,55.021
159,0.239231,0.342134,55.205
160,0.239147,0.339692,52.4185
161,0.239329,0.340868,51.7613
162,0.238574,0.341044,52.3134
163,0.238099,0.339751,51.9716
164,0.238127,0.341658,53.1546
165,0.237658,0.341707,53.8644
166,0.237281,0.340727,53.9958
167,0.2373,0.342413,54.8896
168,0.236745,0.3387,52.9968
169,0.235943,0.336888,52.9443
170,0.236179,0.337415,54.0484
171,0.236558,0.337577,52.6025
172,0.235778,0.33782,56.0988
173,0.235028,0.337051,55.8623
174,0.235164,0.338562,56.7298
175,0.23519,0.339652,57.755
176,0.234681,0.336865,55.9937
177,0.234572,0.337449,57.0978
178,0.234666,0.336418,53.8906
179,0.234228,0.336612,56.0988
180,0.233555,0.335094,54.5216
181,0.233559,0.338017,57.0715
182,0.233553,0.336522,55.3628
183,0.23372,0.339506,58.3859
184,0.234634,0.338681,55.3365
185,0.238862,0.346222,60.8833
186,0.244617,0.352493,52.5762
187,0.268547,0.395046,67.3502
188,0.239753,0.343702,52.1293
189,0.231707,0.33683,55.5468
190,0.231921,0.338147,55.836
191,0.238389,0.34686,51.7087
192,0.250262,0.367451,62.1714
193,0.236288,0.344742,51.2093
194,0.230612,0.336758,52.2608
195,0.233769,0.342702,53.5489
196,0.239634,0.346292,49.9737
